is_buggy,h1,h2,N1,N2,complexity,loc,lloc,sloc,comments,multi,blank,single_comments,no_of_files,no_of_added_files,no_of_added_python_files,no_of_modified_files,no_of_modified_python_files,no_of_copied_files,no_of_copied_python_files,no_of_deleted_files,no_of_deleted_python_files,author_previous_commits,author_previous_file_changes
1,1,1,2,2,1,8,7,7,0,0,1,0,3,0,0,2,2,0,0,1,1,0,0
1,0,0,0,0,1,20,1,0,0,16,4,0,5,0,0,5,5,0,0,0,0,0,0
1,0,0,0,0,1,23,1,0,0,21,2,0,8,0,0,8,5,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,50,0,0,47,45,0,0,3,3,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,50,0,0,47,45,0,0,3,3,0,0
1,0,0,0,0,4,4,4,4,0,0,0,0,50,0,0,47,45,0,0,3,3,0,0
1,0,0,0,0,1,21,1,0,0,18,3,0,5,0,0,5,4,0,0,0,0,0,0
1,2,4,2,4,7,11,7,7,0,0,4,0,41,0,0,40,38,0,0,1,1,0,0
1,0,0,0,0,0,2,0,0,2,0,0,2,4,0,0,4,4,0,0,0,0,0,0
1,1,6,4,8,5,25,17,17,4,0,4,4,4,0,0,4,4,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,4,4,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,57,1,0,0,45,12,0,21,0,0,20,16,0,0,1,1,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,5,0,0,4,3,0,0,1,1,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,2,0,0,2,0,0,2,10,0,0,8,8,0,0,2,2,0,0
1,0,0,0,0,1,34,27,27,0,0,7,0,10,0,0,9,8,0,0,1,1,0,0
1,0,0,0,0,3,4,3,3,0,0,1,0,10,0,0,9,8,0,0,1,1,0,0
1,0,0,0,0,4,6,4,4,0,0,2,0,10,0,0,9,8,0,0,1,1,0,0
1,0,0,0,0,3,4,3,3,0,0,1,0,10,0,0,9,8,0,0,1,1,0,0
1,0,0,0,0,3,4,3,3,0,0,1,0,10,0,0,9,8,0,0,1,1,0,0
1,0,0,0,0,3,4,3,3,0,0,1,0,10,0,0,9,8,0,0,1,1,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,10,0,0,9,8,0,0,1,1,0,0
1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,2,4,2,4,2,10,9,9,0,0,1,0,15,0,0,15,14,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,1,2,1,2,1,2,1,2,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,2,2,2,4,4,2,2,2,0,0,0,0,180,0,0,180,180,0,0,0,0,0,0
1,1,2,1,2,2,1,1,1,0,0,0,0,180,0,0,180,180,0,0,0,0,0,0
1,1,2,1,2,2,1,1,1,0,0,0,0,180,0,0,180,180,0,0,0,0,0,0
1,2,4,2,4,4,2,2,2,0,0,0,0,180,0,0,180,180,0,0,0,0,0,0
1,1,2,1,2,2,1,1,1,0,0,0,0,180,0,0,180,180,0,0,0,0,0,0
1,1,1,1,2,2,1,1,1,0,0,0,0,180,0,0,180,180,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,4,2,0,0,0,0,0,0
1,0,0,0,0,1,5,1,0,0,4,1,0,4,0,0,4,2,0,0,0,0,0,0
1,1,4,2,4,1,301,1,277,0,0,24,0,11,1,1,5,5,0,0,5,5,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,9,0,0,9,9,0,0,0,0,0,0
1,0,0,0,0,1,3,1,3,0,0,0,0,9,0,0,9,9,0,0,0,0,0,0
1,0,0,0,0,1,84,2,84,0,0,0,0,686,342,87,2,2,0,0,342,87,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,16,1,0,0,13,3,0,26,0,0,22,19,0,0,4,4,0,0
1,0,0,0,0,1,16,1,16,0,0,0,0,26,0,0,22,19,0,0,4,4,0,0
1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,71,62,0,0,0,0,0,0
1,0,0,0,0,1,2,2,2,0,0,0,0,4,0,0,4,2,0,0,0,0,0,0
1,0,0,0,0,1,62,1,0,0,48,14,0,8,1,1,0,0,0,0,7,7,0,0
1,0,0,0,0,1,13,1,0,0,12,1,0,8,1,1,0,0,0,0,7,7,0,0
1,0,0,0,0,1,13,1,0,0,12,1,0,8,1,1,0,0,0,0,7,7,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,8,1,1,0,0,0,0,7,7,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,342,99,19,139,137,0,0,104,24,0,0
1,2,4,2,4,9,94,40,49,10,25,12,8,4,0,0,4,2,0,0,0,0,0,0
1,0,0,0,0,0,4,1,1,4,0,0,3,53,0,0,53,53,0,0,0,0,0,0
1,0,0,0,0,1,2,2,2,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,6,0,0,5,5,0,0,1,1,0,0
1,0,0,0,0,1,5,1,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,167,167,0,0,0,0,0,0
1,3,26,20,40,2,11,2,11,0,0,0,0,5,0,0,5,3,0,0,0,0,0,0
1,3,26,20,40,1,10,1,10,0,0,0,0,5,0,0,5,3,0,0,0,0,0,0
1,3,26,20,40,2,13,3,12,0,0,1,0,5,0,0,5,3,0,0,0,0,0,0
1,0,0,0,0,1,78,1,0,0,62,16,0,6,0,0,6,3,0,0,0,0,0,0
1,0,0,0,0,1,59,1,0,0,49,10,0,27,0,0,27,26,0,0,0,0,0,0
1,0,0,0,0,1,42,1,0,0,32,10,0,27,0,0,27,26,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,2,1,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,5,0,0,4,2,0,0,1,0,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,9,0,0,9,8,0,0,0,0,0,0
1,0,0,0,0,1,5,1,0,0,4,1,0,12,0,0,12,11,0,0,0,0,0,0
1,0,0,0,0,1,17,1,0,0,15,2,0,3,0,0,3,2,0,0,0,0,0,0
1,4,7,4,7,4,2,3,2,0,0,0,0,6,0,0,6,5,0,0,0,0,0,0
1,0,0,0,0,0,2,2,2,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,9,0,0,3,2,0,0,6,0,0,0
1,3,6,3,6,3,2,2,2,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,1,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,2,7,4,9,4,7,6,5,0,0,1,1,3,0,0,3,2,0,0,0,0,0,0
1,1,1,1,2,2,1,1,1,0,0,0,0,18,0,0,18,18,0,0,0,0,0,0
1,1,1,1,2,2,1,1,1,0,0,0,0,18,0,0,18,18,0,0,0,0,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,32,2,1,16,10,0,0,14,4,0,0
1,0,0,0,0,1,162,1,0,0,139,23,0,32,2,1,16,10,0,0,14,4,0,0
1,0,0,0,0,1,160,1,126,0,0,34,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,60,1,0,0,47,13,0,5,0,0,5,3,0,0,0,0,0,0
1,6,42,41,69,65,1051,681,751,85,0,215,85,3,0,0,2,2,0,0,1,1,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,19,1,0,0,15,4,0,20,0,0,15,5,0,0,5,2,0,0
1,0,0,0,0,1,29,1,0,0,25,4,0,20,0,0,15,5,0,0,5,2,0,0
1,1,4,3,6,1,12,10,10,0,0,2,0,20,0,0,15,5,0,0,5,2,0,0
1,0,0,0,0,2,3,2,2,0,0,1,0,20,0,0,15,5,0,0,5,2,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,12,5,5,3,3,0,0,4,4,0,0
1,1,2,1,2,3,13,9,12,1,0,0,1,3,0,0,2,2,0,0,1,1,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,2,2,0,0,1,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,1,1,0,0
1,0,0,0,0,0,2,1,1,1,0,0,1,3,0,0,2,2,0,0,1,1,0,0
1,0,0,0,0,0,2,2,2,0,0,0,0,3,0,0,2,2,0,0,1,1,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,2,2,0,0,1,1,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,2,2,0,0,1,1,0,0
1,0,0,0,0,0,2,0,0,2,0,0,2,42,0,0,42,41,0,0,0,0,0,0
1,2,4,2,4,2,9,4,3,1,5,0,1,4,0,0,4,3,0,0,0,0,0,0
1,1,4,4,4,1,7,2,6,0,0,1,0,4,0,0,4,3,0,0,0,0,0,0
1,1,4,4,4,2,8,3,7,0,0,1,0,4,0,0,4,3,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,4,3,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,190,1,161,0,0,29,0,9,0,0,9,7,0,0,0,0,0,0
1,2,3,2,3,3,2,2,2,0,0,0,0,4,0,0,4,2,0,0,0,0,0,0
1,0,0,0,0,1,89,1,0,0,77,12,0,1,0,0,1,1,0,0,0,0,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,5,4,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0
1,0,0,0,0,1,57,1,0,0,52,5,0,5,0,0,5,5,0,0,0,0,0,0
1,0,0,0,0,7,31,20,21,3,0,7,3,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,3,2,2,0,0,1,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,3,2,0,0,0,0,0,0
1,2,4,2,4,3,3,3,3,0,0,0,0,8,0,0,8,5,0,0,0,0,0,0
1,3,6,3,6,4,6,3,5,0,0,0,1,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,1,2,2,2,0,0,0,0,15,0,0,13,11,0,0,2,2,0,0
1,0,0,0,0,1,98,1,0,0,78,20,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,6,0,0,3,3,0,0,3,3,0,0
1,0,0,0,0,1,86,1,0,0,68,18,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,81,1,0,0,71,10,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,7,0,0,7,5,0,0,0,0,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,31,1,1,20,18,0,0,10,10,0,0
1,0,0,0,0,1,13,1,0,0,11,2,0,31,1,1,20,18,0,0,10,10,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,2,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,68,1,0,0,58,10,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,6,13,13,26,6,17,17,17,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,2,2,2,0,0,0,0,15,0,0,12,9,0,0,3,3,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,0,2,2,2,0,0,0,0,118,3,3,102,99,0,0,13,13,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,118,3,3,102,99,0,0,13,13,0,0
1,0,0,0,0,1,15,1,15,0,0,0,0,118,3,3,102,99,0,0,13,13,0,0
1,0,0,0,0,1,15,1,15,0,0,0,0,118,3,3,102,99,0,0,13,13,0,0
1,0,0,0,0,1,15,1,15,0,0,0,0,118,3,3,102,99,0,0,13,13,0,0
1,3,6,3,6,1,1,1,1,0,0,0,0,118,3,3,102,99,0,0,13,13,0,0
1,0,0,0,0,3,2,1,2,0,0,0,0,8,0,0,8,6,0,0,0,0,0,0
1,0,0,0,0,0,2,1,2,0,0,0,0,23,0,0,20,19,0,0,3,0,0,0
1,0,0,0,0,1,129,1,0,0,107,22,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,29,0,0,29,29,0,0,0,0,0,0
1,0,0,0,0,1,6,1,6,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,42,1,0,0,32,10,0,7,0,0,7,5,0,0,0,0,0,0
1,0,0,0,0,1,42,1,0,0,32,10,0,7,0,0,7,5,0,0,0,0,0,0
1,0,0,0,0,1,42,1,0,0,32,10,0,7,0,0,7,5,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,3,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,23,1,0,22,20,0,0,0,0,0,0
1,1,2,1,2,4,9,3,8,0,0,1,0,3,0,0,2,2,0,0,1,1,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,49,10,0,29,19,0,0,10,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,11,2,2,5,5,0,0,4,4,0,0
1,0,0,0,0,1,38,1,0,0,31,7,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,7,0,0,7,6,0,0,0,0,0,0
1,0,0,0,0,1,40,1,0,0,37,3,0,4,0,0,3,2,0,0,1,1,0,0
1,0,0,0,0,1,2,2,2,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
1,0,0,0,0,2,3,2,3,0,0,0,0,8,0,0,8,7,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,4,4,4,4,0,0,0,0,13,0,0,13,12,0,0,0,0,0,0
1,0,0,0,0,1,22,1,0,0,19,3,0,8,0,0,8,8,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4,0,0,0,0,0,0
1,0,0,0,0,1,4,5,4,0,0,0,0,8,0,0,8,7,0,0,0,0,0,0
1,0,0,0,0,1,2,3,2,0,0,0,0,8,0,0,8,7,0,0,0,0,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
1,1,2,1,2,2,3,2,3,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,8,1,8,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0
1,2,3,2,3,3,6,2,6,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,5,6,5,5,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,2,18,13,16,1,0,1,1,36,0,0,36,23,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,36,0,0,36,23,0,0,0,0,0,0
1,0,0,0,0,3,5,3,3,1,0,1,1,36,0,0,36,23,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,36,0,0,36,23,0,0,0,0,0,0
1,0,0,0,0,0,4,4,4,4,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,31,1,0,0,27,4,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,5,1,5,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
1,0,0,0,0,0,2,0,0,2,0,0,2,5,0,0,5,5,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,5,5,0,0,0,0,0,0
1,0,0,0,0,1,16,1,0,0,14,2,0,4,0,0,4,2,0,0,0,0,0,0
1,3,4,3,6,6,3,3,3,0,0,0,0,149,0,0,149,149,0,0,0,0,0,0
1,0,0,0,0,4,2,2,2,0,0,0,0,149,0,0,149,149,0,0,0,0,0,0
1,1,2,1,2,2,1,1,1,0,0,0,0,149,0,0,149,149,0,0,0,0,0,0
1,1,2,1,2,2,1,1,1,0,0,0,0,149,0,0,149,149,0,0,0,0,0,0
1,0,0,0,0,1,27,1,23,0,0,4,0,2,0,0,1,1,0,0,1,1,0,0
1,0,0,0,0,3,6,4,6,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0
1,1,2,1,2,2,1,1,1,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0
1,0,0,0,0,1,5,1,0,0,5,0,0,4,0,0,4,4,0,0,0,0,0,0
1,0,0,0,0,2,1,1,1,0,0,0,0,89,0,0,89,89,0,0,0,0,0,0
1,0,0,0,0,2,1,1,1,0,0,0,0,89,0,0,89,89,0,0,0,0,0,0
1,0,0,0,0,2,1,1,1,0,0,0,0,89,0,0,89,89,0,0,0,0,0,0
1,0,0,0,0,2,1,1,1,0,0,0,0,89,0,0,89,89,0,0,0,0,0,0
1,0,0,0,0,2,1,1,1,0,0,0,0,89,0,0,89,89,0,0,0,0,0,0
1,0,0,0,0,2,1,1,1,0,0,0,0,89,0,0,89,89,0,0,0,0,0,0
1,1,2,1,2,1,1,1,1,0,0,0,0,7,0,0,7,3,0,0,0,0,0,0
1,2,3,2,3,1,1,1,1,0,0,0,0,7,0,0,7,3,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0
1,0,0,0,0,1,20,1,0,0,17,3,0,51,0,0,51,44,0,0,0,0,0,0
1,0,0,0,0,1,4,1,4,0,0,0,0,13,2,2,7,7,0,0,4,4,0,0
1,2,13,9,18,1,39,34,28,6,0,5,6,13,2,2,7,7,0,0,4,4,0,0
1,0,0,0,0,0,3,4,3,0,0,0,0,13,2,2,7,7,0,0,4,4,0,0
1,1,2,1,2,3,7,6,6,0,0,1,0,7,0,0,5,2,0,0,2,2,0,0
1,3,7,3,7,5,4,2,4,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
1,0,0,0,0,1,11,1,0,0,9,2,0,53,0,0,51,47,0,0,2,2,0,0
1,0,0,0,0,1,11,1,0,0,9,2,0,53,0,0,51,47,0,0,2,2,0,0
1,0,0,0,0,1,16,1,0,0,13,3,0,53,0,0,51,47,0,0,2,2,0,0
1,0,0,0,0,1,8,1,8,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0
1,0,0,0,0,1,8,1,8,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0
1,0,0,0,0,1,8,1,8,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0
1,1,2,1,2,2,5,5,5,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0
1,0,0,0,0,1,2,3,2,0,0,0,0,30,0,0,27,26,0,0,3,3,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,30,0,0,27,26,0,0,3,3,0,0
1,0,0,0,0,1,101,1,0,0,95,6,0,10,0,0,10,9,0,0,0,0,0,0
1,0,0,0,0,1,101,1,0,0,95,6,0,10,0,0,10,9,0,0,0,0,0,0
1,0,0,0,0,1,105,1,0,0,78,27,0,10,0,0,10,9,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,19,1,1,2,2,0,0,16,16,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,19,1,1,2,2,0,0,16,16,0,0
1,0,0,0,0,0,2,2,2,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0
1,0,0,0,0,1,2,2,2,0,0,0,0,8,0,0,8,6,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,10,1,1,0,0,0,0,9,9,0,0
1,0,0,0,0,0,6,3,6,0,0,0,0,10,1,1,0,0,0,0,9,9,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,11,0,0,11,11,0,0,0,0,0,0
1,1,2,1,2,3,16,4,16,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,6,1,5,0,0,1,0,12,1,1,2,1,0,0,9,9,0,0
1,0,0,0,0,1,2,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,2,2,2,2,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0
1,0,0,0,0,1,2,1,2,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0
1,1,3,3,6,1,13,10,11,0,0,2,0,12,0,0,7,2,0,0,5,0,0,0
1,1,2,1,2,1,4,2,3,0,0,1,0,12,0,0,7,2,0,0,5,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,12,0,0,7,2,0,0,5,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,12,0,0,7,2,0,0,5,0,0,0
1,0,0,0,0,1,1,2,1,0,0,0,0,12,0,0,12,12,0,0,0,0,0,0
1,1,2,1,2,2,3,3,3,0,0,0,0,12,0,0,12,12,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,12,0,0,12,12,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,10,0,0,9,6,0,0,1,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,10,0,0,9,6,0,0,1,0,0,0
1,1,2,1,2,1,1,2,1,0,0,0,0,12,0,0,2,1,0,0,10,10,0,0
1,0,0,0,0,4,29,11,11,0,13,5,0,6,0,0,5,5,0,0,1,1,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,6,0,0,4,1,0,0,2,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,25,0,0,25,21,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,4,0,0,1,1,0,0,3,3,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,7,0,0,7,4,0,0,0,0,0,0
1,1,2,1,2,2,7,5,5,2,0,0,2,7,0,0,7,6,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,7,0,0,7,6,0,0,0,0,0,0
1,0,0,0,0,1,38,1,0,0,31,7,0,6,0,0,6,3,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,7,0,0,7,7,0,0,0,0,0,0
1,0,0,0,0,3,3,3,3,0,0,0,0,8,1,1,4,4,0,0,3,3,0,0
1,0,0,0,0,1,2,2,2,0,0,0,0,11,0,0,11,11,0,0,0,0,0,0
1,1,2,1,2,2,3,2,3,1,0,0,0,3,0,0,1,1,0,0,2,2,0,0
1,1,2,1,2,3,3,3,3,0,0,0,0,3,0,0,1,1,0,0,2,2,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,1,1,0,0,2,2,0,0
1,0,0,0,0,2,2,2,2,0,0,0,0,13,3,3,1,1,0,0,9,9,0,0
1,0,0,0,0,1,3,2,3,0,0,0,0,13,3,3,1,1,0,0,9,9,0,0
1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,3,2,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,1,1,0,0,1,1,0,0
1,2,3,2,3,3,3,2,2,1,0,0,1,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,2,3,2,2,1,0,0,1,2,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,1,56,1,0,0,50,6,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,10,0,0,9,4,0,0,1,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,1,4,2,4,1,165,1,162,0,0,3,0,4,0,0,4,1,0,0,0,0,0,0
1,1,4,2,4,1,165,1,162,0,0,3,0,4,0,0,4,1,0,0,0,0,0,0
1,1,2,1,2,2,4,4,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,2,2,2,0,0,0,0,5,0,0,4,2,0,0,1,1,0,0
1,0,0,0,0,1,2,2,2,0,0,0,0,7,0,0,7,7,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0
1,0,0,0,0,1,19,1,19,1,0,0,0,24,0,0,24,22,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,1,1,1,0,0,0,0,17,0,0,17,17,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,1,1,1,0,0,0,0,5,0,0,5,2,0,0,0,0,0,0
1,0,0,0,0,3,8,3,8,0,0,0,0,5,0,0,5,2,0,0,0,0,0,0
